eService Import Sheet,,,,,,,,,,,,
Header Information,,,,,,,,,,,,
Program Description,,UAT Testing,Well Name,Test Well,Business Unit,Canada,,,,,,
Max Critical Interval,No,Max Critical Interval Max,0,Load & Go,No,SG - Powder,No,,,,,
Compressive Strength,No,Compressive Strength MPa Min,0,Compressive Strength Hrs Min,0,Compressive Strength MPa Max,0,,,,,
Compressive Strength Hrs Max,0,Pilot Test ID,B1-,Pilot Test Iteration,0,,,,,,,
Additive Name,Amount,Units,Price Book Code,Mix Method,,,,,,,,
CFL-12,0.7,%,113148,Preblend,,,,,,,,
SCA-7,0.45,%,113307,Preblend,,,,,,,,
MCR-7,0.2,%,113127,Preblend,,,,,,,,
ASM-3,0.45,%,113414,Preblend,,,,,,,,
FWC-2,1,%,113140,Preblend,,,,,,,,
CDF-6P,0.15,%,113267,Preblend,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Blend #,8,Stage,1,Liner,Wet Shoe,,,,,,,
Base Blend,Category,Amount,Units,Density,Event #,Field Blend Testing,Client Approval Required?,,,,,
,,0.5,m3,1000,8,,,,,,,
Mix Water Req.,-,Yield,-,Sack Weight,,,,,,,,
BHST,0,BHCT,0,Top Depth,0,Bottom Depth,0,,,,,
TT100,0,TT100 Min,0,TT100 Max,0,Fluid Loss Angle (°),0,,,,,
TT70,0,TT70 Min,0,TT70 Max,0,Prehydrate Additives,0,,,,,
TT40,0,TT40 Min,0,TT40 Max,0,Mix Water Source,0,,,,,
Hesitation Required?,0,Hesitation Comments,0,Date Required,12:00:00 AM,Cement Source,0,,,,,
Free Water,0,Free Water Max,0,Fluid Loss,0,Fluid Loss Max,0,,,,,
Rheology,0,Rheology Min,0,Rheology Max,0,1 Page Report,0,,,,,
SGSA,0,SGSA Min,0,SGSA Max,0,SG - Slurry,0,,,,,
Max Critical Interval,0,Max Critical Interval Max,0,Load & Go,0,SG - Powder,0,,,,,
Compressive Strength,0,Compressive Strength MPa Min,0,Compressive Strength Hrs Min,0,Compressive Strength MPa Max,0,,,,,
Compressive Strength Hrs Max,0,Pilot Test ID,0,Pilot Test Iteration,0,,,,,,,
Additive Name,Amount,Units,Price Book Code,Mix Method,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Blend #,9,Stage,1,Liner,Displacement 1,,,,,,,
Base Blend,Category,Amount,Units,Density,Event #,Field Blend Testing,Client Approval Required?,,,,,
Fresh Water,Displacement,40.2,m3,1000,9,,,,,,,
Mix Water Req.,0,Yield,0,Sack Weight,0,,,,,,,
BHST,0,BHCT,0,Top Depth,0,Bottom Depth,5942,,,,,
TT100,0,TT100 Min,0,TT100 Max,0,Fluid Loss Angle (°),0,,,,,
TT70,0,TT70 Min,0,TT70 Max,0,Prehydrate Additives,0,,,,,
TT40,0,TT40 Min,0,TT40 Max,0,Mix Water Source,0,,,,,
Hesitation Required?,0,Hesitation Comments,0,Date Required,12:00:00 AM,Cement Source,0,,,,,
Free Water,0,Free Water Max,0,Fluid Loss,0,Fluid Loss Max,0,,,,,
Rheology,0,Rheology Min,0,Rheology Max,0,1 Page Report,0,,,,,
SGSA,0,SGSA Min,0,SGSA Max,0,SG - Slurry,0,,,,,
Max Critical Interval,0,Max Critical Interval Max,0,Load & Go,0,SG - Powder,0,,,,,
Compressive Strength,0,Compressive Strength MPa Min,0,Compressive Strength Hrs Min,0,Compressive Strength MPa Max,0,,,,,
Compressive Strength Hrs Max,0,Pilot Test ID,0,Pilot Test Iteration,0,,,,,,,
Additive Name,Amount,Units,Price Book Code,Mix Method,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Blend #,10,Stage,1,Liner,Displacement 2,,,,,,,
Base Blend,Category,Amount,Units,Density,Event #,Field Blend Testing,Client Approval Required?,,,,,
,,0,m3,1000,10,,,,,,,
Mix Water Req.,0,Yield,0,Sack Weight,0,,,,,,,
BHST,0,BHCT,0,Top Depth,0,Bottom Depth,0,,,,,
TT100,0,TT100 Min,0,TT100 Max,0,Fluid Loss Angle (°),0,,,,,
TT70,0,TT70 Min,0,TT70 Max,0,Prehydrate Additives,0,,,,,
TT40,0,TT40 Min,0,TT40 Max,0,Mix Water Source,0,,,,,
Hesitation Required?,0,Hesitation Comments,0,Date Required,12:00:00 AM,Cement Source,0,,,,,
Free Water,0,Free Water Max,0,Fluid Loss,0,Fluid Loss Max,0,,,,,
Rheology,0,Rheology Min,0,Rheology Max,0,1 Page Report,0,,,,,
SGSA,0,SGSA Min,0,SGSA Max,0,SG - Slurry,0,,,,,
Max Critical Interval,0,Max Critical Interval Max,0,Load & Go,0,SG - Powder,0,,,,,
Compressive Strength,0,Compressive Strength MPa Min,0,Compressive Strength Hrs Min,0,Compressive Strength MPa Max,0,,,,,
Compressive Strength Hrs Max,0,Pilot Test ID,0,Pilot Test Iteration,0,,,,,,,
Additive Name,Amount,Units,Price Book Code,Mix Method,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Blend #,11,Stage,1,Liner,Displacement 3,,,,,,,
Base Blend,Category,Amount,Units,Density,Event #,Field Blend Testing,Client Approval Required?,,,,,
,,0,m3,1000,11,,,,,,,
Mix Water Req.,0,Yield,0,Sack Weight,0,,,,,,,
BHST,0,BHCT,0,Top Depth,0,Bottom Depth,0,,,,,
TT100,0,TT100 Min,0,TT100 Max,0,Fluid Loss Angle (°),0,,,,,
TT70,0,TT70 Min,0,TT70 Max,0,Prehydrate Additives,0,,,,,
TT40,0,TT40 Min,0,TT40 Max,0,Mix Water Source,0,,,,,
Hesitation Required?,0,Hesitation Comments,0,Date Required,12:00:00 AM,Cement Source,0,,,,,
Free Water,0,Free Water Max,0,Fluid Loss,0,Fluid Loss Max,0,,,,,
Rheology,0,Rheology Min,0,Rheology Max,0,1 Page Report,0,,,,,
SGSA,0,SGSA Min,0,SGSA Max,0,SG - Slurry,0,,,,,
Max Critical Interval,0,Max Critical Interval Max,0,Load & Go,0,SG - Powder,0,,,,,
Compressive Strength,0,Compressive Strength MPa Min,0,Compressive Strength Hrs Min,0,Compressive Strength MPa Max,0,,,,,
Compressive Strength Hrs Max,0,Pilot Test ID,0,Pilot Test Iteration,0,,,,,,,
Additive Name,Amount,Units,Price Book Code,Mix Method,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Blend #,12,Stage,1,Liner,Displacement 4,,,,,,,
Base Blend,Category,Amount,Units,Density,Event #,Field Blend Testing,Client Approval Required?,,,,,
,,0,m3,1000,12,,,,,,,
Mix Water Req.,0,Yield,0,Sack Weight,0,,,,,,,
BHST,0,BHCT,0,Top Depth,0,Bottom Depth,0,,,,,
TT100,0,TT100 Min,0,TT100 Max,0,Fluid Loss Angle (°),0,,,,,
TT70,0,TT70 Min,0,TT70 Max,0,Prehydrate Additives,0,,,,,
TT40,0,TT40 Min,0,TT40 Max,0,Mix Water Source,0,,,,,
Hesitation Required?,0,Hesitation Comments,0,Date Required,12:00:00 AM,Cement Source,0,,,,,
Free Water,0,Free Water Max,0,Fluid Loss,0,Fluid Loss Max,0,,,,,
Rheology,0,Rheology Min,0,Rheology Max,0,1 Page Report,0,,,,,
SGSA,0,SGSA Min,0,SGSA Max,0,SG - Slurry,0,,,,,
Max Critical Interval,0,Max Critical Interval Max,0,Load & Go,0,SG - Powder,0,,,,,
Compressive Strength,0,Compressive Strength MPa Min,0,Compressive Strength Hrs Min,0,Compressive Strength MPa Max,0,,,,,
Compressive Strength Hrs Max,0,Pilot Test ID,0,Pilot Test Iteration,0,,,,,,,
Additive Name,Amount,Units,Price Book Code,Mix Method,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Blend #,13,Stage,Not Applicable,Liner,0,,,,,,,
Base Blend,Category,Amount,Units,Density,Event #,Field Blend Testing,Client Approval Required?,,,,,
,,0,,,13,,,,,,,
Mix Water Req.,,Yield,,Sack Weight,,,,,,,,
BHST,,BHCT,,Top Depth,,Bottom Depth,,,,,,
TT100,,TT100 Min,,TT100 Max,,Fluid Loss Angle (°),,,,,,
TT70,,TT70 Min,,TT70 Max,,Prehydrate Additives,,,,,,
TT40,,TT40 Min,,TT40 Max,,Mix Water Source,,,,,,
Hesitation Required?,,Hesitation Comments,,Date Required,,Cement Source,,,,,,
Free Water,,Free Water Max,,Fluid Loss,,Fluid Loss Max,,,,,,
Rheology,,Rheology Min,,Rheology Max,,1 Page Report,,,,,,
SGSA,,SGSA Min,,SGSA Max,,SG - Slurry,,,,,,
Max Critical Interval,,Max Critical Interval Max,,Load & Go,,SG - Powder,,,,,,
Compressive Strength,,Compressive Strength MPa Min,,Compressive Strength Hrs Min,,Compressive Strength MPa Max,,,,,,
Compressive Strength Hrs Max,,Pilot Test ID,,Pilot Test Iteration,,,,,,,,
Additive Name,Amount,Units,Price Book Code,Mix Method,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Blend #,14,Stage,Not Applicable,Liner,0,,,,,,,
Base Blend,Category,Amount,Units,Density,Event #,Field Blend Testing,Client Approval Required?,,,,,
,,0,,,14,,,,,,,
Mix Water Req.,,Yield,,Sack Weight,,,,,,,,
BHST,,BHCT,,Top Depth,,Bottom Depth,,,,,,
TT100,,TT100 Min,,TT100 Max,,Fluid Loss Angle (°),,,,,,
TT70,,TT70 Min,,TT70 Max,,Prehydrate Additives,,,,,,
TT40,,TT40 Min,,TT40 Max,,Mix Water Source,,,,,,
Hesitation Required?,,Hesitation Comments,,Date Required,,Cement Source,,,,,,
Free Water,,Free Water Max,,Fluid Loss,,Fluid Loss Max,,,,,,
Rheology,,Rheology Min,,Rheology Max,,1 Page Report,,,,,,
SGSA,,SGSA Min,,SGSA Max,,SG - Slurry,,,,,,
Max Critical Interval,,Max Critical Interval Max,,Load & Go,,SG - Powder,,,,,,
Compressive Strength,,Compressive Strength MPa Min,,Compressive Strength Hrs Min,,Compressive Strength MPa Max,,,,,,
Compressive Strength Hrs Max,,Pilot Test ID,,Pilot Test Iteration,,,,,,,,
Additive Name,Amount,Units,Price Book Code,Mix Method,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Blend #,15,Stage,Not Applicable,Liner,0,,,,,,,
Base Blend,Category,Amount,Units,Density,Event #,Field Blend Testing,Client Approval Required?,,,,,
,,0,,,15,,,,,,,
Mix Water Req.,,Yield,,Sack Weight,,,,,,,,
BHST,,BHCT,,Top Depth,,Bottom Depth,,,,,,
TT100,,TT100 Min,,TT100 Max,,Fluid Loss Angle (°),,,,,,
TT70,,TT70 Min,,TT70 Max,,Prehydrate Additives,,,,,,
TT40,,TT40 Min,,TT40 Max,,Mix Water Source,,,,,,
Hesitation Required?,,Hesitation Comments,,Date Required,,Cement Source,,,,,,
Free Water,,Free Water Max,,Fluid Loss,,Fluid Loss Max,,,,,,
Rheology,,Rheology Min,,Rheology Max,,1 Page Report,,,,,,
SGSA,,SGSA Min,,SGSA Max,,SG - Slurry,,,,,,
Max Critical Interval,,Max Critical Interval Max,,Load & Go,,SG - Powder,,,,,,
Compressive Strength,,Compressive Strength MPa Min,,Compressive Strength Hrs Min,,Compressive Strength MPa Max,,,,,,
Compressive Strength Hrs Max,,Pilot Test ID,,Pilot Test Iteration,,,,,,,,
Additive Name,Amount,Units,Price Book Code,Mix Method,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Blend #,16,Stage,Not Applicable,Liner,0,,,,,,,
Base Blend,Category,Amount,Units,Density,Event #,Field Blend Testing,Client Approval Required?,,,,,
,,0,,,16,,,,,,,
Mix Water Req.,,Yield,,Sack Weight,,,,,,,,
BHST,,BHCT,,Top Depth,,Bottom Depth,,,,,,
TT100,,TT100 Min,,TT100 Max,,Fluid Loss Angle (°),,,,,,
TT70,,TT70 Min,,TT70 Max,,Prehydrate Additives,,,,,,
TT40,,TT40 Min,,TT40 Max,,Mix Water Source,,,,,,
Hesitation Required?,,Hesitation Comments,,Date Required,,Cement Source,,,,,,
Free Water,,Free Water Max,,Fluid Loss,,Fluid Loss Max,,,,,,
Rheology,,Rheology Min,,Rheology Max,,1 Page Report,,,,,,
SGSA,,SGSA Min,,SGSA Max,,SG - Slurry,,,,,,
Max Critical Interval,,Max Critical Interval Max,,Load & Go,,SG - Powder,,,,,,
Compressive Strength,,Compressive Strength MPa Min,,Compressive Strength Hrs Min,,Compressive Strength MPa Max,,,,,,
Compressive Strength Hrs Max,,Pilot Test ID,,Pilot Test Iteration,,,,,,,,
Additive Name,Amount,Units,Price Book Code,Mix Method,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Blend #,17,Stage,Not Applicable,Liner,0,,,,,,,
Base Blend,Category,Amount,Units,Density,Event #,Field Blend Testing,Client Approval Required?,,,,,
,,0,,,17,,,,,,,
Mix Water Req.,,Yield,,Sack Weight,,,,,,,,
BHST,,BHCT,,Top Depth,,Bottom Depth,,,,,,
TT100,,TT100 Min,,TT100 Max,,Fluid Loss Angle (°),,,,,,
TT70,,TT70 Min,,TT70 Max,,Prehydrate Additives,,,,,,
TT40,,TT40 Min,,TT40 Max,,Mix Water Source,,,,,,
Hesitation Required?,,Hesitation Comments,,Date Required,,Cement Source,,,,,,
Free Water,,Free Water Max,,Fluid Loss,,Fluid Loss Max,,,,,,
Rheology,,Rheology Min,,Rheology Max,,1 Page Report,,,,,,
SGSA,,SGSA Min,,SGSA Max,,SG - Slurry,,,,,,
Max Critical Interval,,Max Critical Interval Max,,Load & Go,,SG - Powder,,,,,,
Compressive Strength,,Compressive Strength MPa Min,,Compressive Strength Hrs Min,,Compressive Strength MPa Max,,,,,,
Compressive Strength Hrs Max,,Pilot Test ID,,Pilot Test Iteration,,,,,,,,
Additive Name,Amount,Units,Price Book Code,Mix Method,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Blend #,18,Stage,Not Applicable,Liner,0,,,,,,,
Base Blend,Category,Amount,Units,Density,Event #,Field Blend Testing,Client Approval Required?,,,,,
,,0,,,18,,,,,,,
Mix Water Req.,,Yield,,Sack Weight,,,,,,,,
BHST,,BHCT,,Top Depth,,Bottom Depth,,,,,,
TT100,,TT100 Min,,TT100 Max,,Fluid Loss Angle (°),,,,,,
TT70,,TT70 Min,,TT70 Max,,Prehydrate Additives,,,,,,
TT40,,TT40 Min,,TT40 Max,,Mix Water Source,,,,,,
Hesitation Required?,,Hesitation Comments,,Date Required,,Cement Source,,,,,,
Free Water,,Free Water Max,,Fluid Loss,,Fluid Loss Max,,,,,,
Rheology,,Rheology Min,,Rheology Max,,1 Page Report,,,,,,
SGSA,,SGSA Min,,SGSA Max,,SG - Slurry,,,,,,
Max Critical Interval,,Max Critical Interval Max,,Load & Go,,SG - Powder,,,,,,
Compressive Strength,,Compressive Strength MPa Min,,Compressive Strength Hrs Min,,Compressive Strength MPa Max,,,,,,
Compressive Strength Hrs Max,,Pilot Test ID,,Pilot Test Iteration,,,,,,,,
Additive Name,Amount,Units,Price Book Code,Mix Method,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Job Type,,,Job Type ID,,,,,,,,,
Blend #,1,Unknown,Not Applicable,0,#N/A,,,,,,,
Base Blend,Category,Amount,Units,Density,Event #,Field Blend Testing,Client Approval Required?,,,,,
,,,,,1,,,,,,,
Mix Water Req.,,Yield,,Sack Weight,,,,,,,,
BHST,,BHCT,,Top Depth,,Bottom Depth,,,,,,
TT100,,TT100 Min,,TT100 Max,,Fluid Loss Angle (°),,,,,,
TT70,,TT70 Min,,TT70 Max,,Prehydrate Additives,,,,,,
TT40,,TT40 Min,,TT40 Max,,Mix Water Source,,,,,,
Hesitation Required?,,Hesitation Comments,,Date Required,,Cement Source,,,,,,
Free Water,,Free Water Max,,Fluid Loss,,Fluid Loss Max,,,,,,
Rheology,,Rheology Min,,Rheology Max,,1 Page Report,,,,,,
SGSA,,SGSA Min,,SGSA Max,,SG - Slurry,,,,,,
Max Critical Interval,,Max Critical Interval Max,,Load & Go,,SG - Powder,,,,,,
Compressive Strength,,Compressive Strength MPa Min,,Compressive Strength Hrs Min,,Compressive Strength MPa Max,,,,,,
Compressive Strength Hrs Max,,Pilot Test ID,,Pilot Test Iteration,,,,,,,,
Additive Name,Amount,Units,Price Book Code,Mix Method,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Blend #,2,Unknown,Not Applicable,0,#N/A,,,,,,,
Base Blend,Category,Amount,Units,Density,Event #,Field Blend Testing,Client Approval Required?,,,,,
,,,,,2,,,,,,,
Mix Water Req.,,Yield,,Sack Weight,,,,,,,,
BHST,,BHCT,,Top Depth,,Bottom Depth,,,,,,
TT100,,TT100 Min,,TT100 Max,,Fluid Loss Angle (°),,,,,,
TT70,,TT70 Min,,TT70 Max,,Prehydrate Additives,,,,,,
TT40,,TT40 Min,,TT40 Max,,Mix Water Source,,,,,,
Hesitation Required?,,Hesitation Comments,,Date Required,,Cement Source,,,,,,
Free Water,,Free Water Max,,Fluid Loss,,Fluid Loss Max,,,,,,
Rheology,,Rheology Min,,Rheology Max,,1 Page Report,,,,,,
SGSA,,SGSA Min,,SGSA Max,,SG - Slurry,,,,,,
Max Critical Interval,,Max Critical Interval Max,,Load & Go,,SG - Powder,,,,,,
Compressive Strength,,Compressive Strength MPa Min,,Compressive Strength Hrs Min,,Compressive Strength MPa Max,,,,,,
Compressive Strength Hrs Max,,Pilot Test ID,,Pilot Test Iteration,,,,,,,,
Additive Name,Amount,Units,Price Book Code,Mix Method,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Blend #,3,Unknown,Not Applicable,0,#N/A,,,,,,,
Base Blend,Category,Amount,Units,Density,Event #,Field Blend Testing,Client Approval Required?,,,,,
,,,,,3,,,,,,,
Mix Water Req.,,Yield,,Sack Weight,,,,,,,,
BHST,,BHCT,,Top Depth,,Bottom Depth,,,,,,
TT100,,TT100 Min,,TT100 Max,,Fluid Loss Angle (°),,,,,,
TT70,,TT70 Min,,TT70 Max,,Prehydrate Additives,,,,,,
TT40,,TT40 Min,,TT40 Max,,Mix Water Source,,,,,,
Hesitation Required?,,Hesitation Comments,,Date Required,,Cement Source,,,,,,
Free Water,,Free Water Max,,Fluid Loss,,Fluid Loss Max,,,,,,
Rheology,,Rheology Min,,Rheology Max,,1 Page Report,,,,,,
SGSA,,SGSA Min,,SGSA Max,,SG - Slurry,,,,,,
Max Critical Interval,,Max Critical Interval Max,,Load & Go,,SG - Powder,,,,,,
Compressive Strength,,Compressive Strength MPa Min,,Compressive Strength Hrs Min,,Compressive Strength MPa Max,,,,,,
Compressive Strength Hrs Max,,Pilot Test ID,,Pilot Test Iteration,,,,,,,,
Additive Name,Amount,Units,Price Book Code,Mix Method,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Blend #,4,Unknown,Not Applicable,0,#N/A,,,,,,,
Base Blend,Category,Amount,Units,Density,Event #,Field Blend Testing,Client Approval Required?,,,,,
,,,,,4,,,,,,,
Mix Water Req.,,Yield,,Sack Weight,,,,,,,,
BHST,,BHCT,,Top Depth,,Bottom Depth,,,,,,
TT100,,TT100 Min,,TT100 Max,,Fluid Loss Angle (°),,,,,,
TT70,,TT70 Min,,TT70 Max,,Prehydrate Additives,,,,,,
TT40,,TT40 Min,,TT40 Max,,Mix Water Source,,,,,,
Hesitation Required?,,Hesitation Comments,,Date Required,,Cement Source,,,,,,
Free Water,,Free Water Max,,Fluid Loss,,Fluid Loss Max,,,,,,
Rheology,,Rheology Min,,Rheology Max,,1 Page Report,,,,,,
SGSA,,SGSA Min,,SGSA Max,,SG - Slurry,,,,,,
Max Critical Interval,,Max Critical Interval Max,,Load & Go,,SG - Powder,,,,,,
Compressive Strength,,Compressive Strength MPa Min,,Compressive Strength Hrs Min,,Compressive Strength MPa Max,,,,,,
Compressive Strength Hrs Max,,Pilot Test ID,,Pilot Test Iteration,,,,,,,,
Additive Name,Amount,Units,Price Book Code,Mix Method,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Blend #,5,Unknown,Not Applicable,0,#N/A,,,,,,,
Base Blend,Category,Amount,Units,Density,Event #,Field Blend Testing,Client Approval Required?,,,,,
,,,,,5,,,,,,,
Mix Water Req.,,Yield,,Sack Weight,,,,,,,,
BHST,,BHCT,,Top Depth,,Bottom Depth,,,,,,
TT100,,TT100 Min,,TT100 Max,,Fluid Loss Angle (°),,,,,,
TT70,,TT70 Min,,TT70 Max,,Prehydrate Additives,,,,,,
TT40,,TT40 Min,,TT40 Max,,Mix Water Source,,,,,,
Hesitation Required?,,Hesitation Comments,,Date Required,,Cement Source,,,,,,
Free Water,,Free Water Max,,Fluid Loss,,Fluid Loss Max,,,,,,
Rheology,,Rheology Min,,Rheology Max,,1 Page Report,,,,,,
SGSA,,SGSA Min,,SGSA Max,,SG - Slurry,,,,,,
Max Critical Interval,,Max Critical Interval Max,,Load & Go,,SG - Powder,,,,,,
Compressive Strength,,Compressive Strength MPa Min,,Compressive Strength Hrs Min,,Compressive Strength MPa Max,,,,,,
Compressive Strength Hrs Max,,Pilot Test ID,,Pilot Test Iteration,,,,,,,,
Additive Name,Amount,Units,Price Book Code,Mix Method,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Blend #,6,Unknown,Not Applicable,0,#N/A,,,,,,,
Base Blend,Category,Amount,Units,Density,Event #,Field Blend Testing,Client Approval Required?,,,,,
,,,,,6,,,,,,,
Mix Water Req.,,Yield,,Sack Weight,,,,,,,,
BHST,,BHCT,,Top Depth,,Bottom Depth,,,,,,
TT100,,TT100 Min,,TT100 Max,,Fluid Loss Angle (°),,,,,,
TT70,,TT70 Min,,TT70 Max,,Prehydrate Additives,,,,,,
TT40,,TT40 Min,,TT40 Max,,Mix Water Source,,,,,,
Hesitation Required?,,Hesitation Comments,,Date Required,,Cement Source,,,,,,
Free Water,,Free Water Max,,Fluid Loss,,Fluid Loss Max,,,,,,
Rheology,,Rheology Min,,Rheology Max,,1 Page Report,,,,,,
SGSA,,SGSA Min,,SGSA Max,,SG - Slurry,,,,,,
Max Critical Interval,,Max Critical Interval Max,,Load & Go,,SG - Powder,,,,,,
Compressive Strength,,Compressive Strength MPa Min,,Compressive Strength Hrs Min,,Compressive Strength MPa Max,,,,,,
Compressive Strength Hrs Max,,Pilot Test ID,,Pilot Test Iteration,,,,,,,,
Additive Name,Amount,Units,Price Book Code,Mix Method,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
